episodes,sum_agent_wins,sum_adver_wins,sum_agent_exceed_screen,sum_adver_exceed_screen,sum_agent_number_of_team_collisions,sum_agent_number_of_oppo_collisions,sum_adver_number_of_team_collisions,sum_adver_number_of_oppo_collisions,avg_agent_number_of_team_collisions,avg_agent_number_of_oppo_collisions,avg_adver_number_of_team_collisions,avg_adver_number_of_oppo_collisions,avg_agent_actor_loss,avg_agent_critic_loss,avg_adver_actor_loss,avg_adver_critic_loss,avg_agent_actor_grad_norm,avg_agent_critic_grad_norm,avg_adver_actor_grad_norm,avg_adver_critic_grad_norm,agent_elo,adver_elo,agent_goal,adver_goal
18,0,2,3,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.4865016058973,1023.5134983941027,5.0,0.30000000000000004
19,0,3,3,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.6390453836369,1037.3609546163632,5.0,0.30000000000000004
20,0,3,3,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0280258211063,1033.9719741788938,5.0,0.30000000000000004
21,0,3,4,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.1176744233592,1030.882325576641,5.0,0.30000000000000004
22,0,3,4,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.9324519942488,1028.0675480057514,5.0,0.30000000000000004
23,0,3,5,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.4953064809632,1025.5046935190371,5.0,0.30000000000000004
24,0,3,5,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.8276416305487,1023.1723583694517,5.0,0.30000000000000004
25,0,3,5,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.9493258234627,1021.0506741765377,5.0,0.30000000000000004
26,0,3,5,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.878730028092,1019.1212699719083,5.0,0.30000000000000004
27,0,3,5,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.6327859786352,1017.3672140213652,5.0,0.30000000000000004
28,0,3,6,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.2270575929228,1015.7729424070775,5.0,0.30000000000000004
29,0,4,6,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.6758202723587,1030.3241797276416,5.0,0.30000000000000004
30,0,4,6,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.4407537138721,1027.5592462861282,5.0,0.30000000000000004
31,0,4,7,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.9579717951995,1025.042028204801,5.0,0.30000000000000004
32,0,4,7,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.2485832865717,1022.7514167134287,5.0,0.30000000000000004
33,0,5,7,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.332166892782,1036.6678331072185,5.0,0.30000000000000004
34,0,5,7,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.6601212973568,1033.3398787026435,5.0,0.30000000000000004
35,0,5,7,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.6936834779959,1030.3063165220044,5.0,0.30000000000000004
36,0,5,7,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.4570207611148,1027.5429792388854,5.0,0.30000000000000004
37,0,5,7,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.9727776544624,1025.0272223455377,5.0,0.30000000000000004
38,0,5,7,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.262053408888,1022.7379465911121,5.0,0.275
39,0,5,7,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.3444173978667,1020.6555826021336,5.0,0.275
40,0,5,7,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.2379516993791,1018.7620483006211,5.0,0.275
41,0,5,7,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.9593123815388,1017.0406876184614,5.0,0.275
42,0,5,7,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.5238028523834,1015.4761971476169,5.0,0.275
43,0,5,7,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.9454542019711,1014.0545457980292,5.0,0.275
44,0,5,7,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.2371087475055,1012.7628912524947,5.0,0.275
45,0,5,7,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.4105040167723,1011.589495983228,5.0,0.275
46,0,5,7,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.4763552076167,1010.5236447923835,5.0,0.275
47,0,5,7,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.4444347789781,1009.5555652210221,3.5,0.30000000000000004
48,0,5,7,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.3236482971566,1008.6763517028436,3.5,0.30000000000000004
49,0,5,7,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.1221060103172,1007.877893989683,3.5,0.30000000000000004
50,0,5,7,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.8471898806786,1007.1528101193217,3.5,0.30000000000000004
51,0,5,7,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.5056159886698,1006.4943840113305,3.5,0.30000000000000004
52,0,5,7,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.1034923536133,1005.8965076463869,3.5,0.30000000000000004
53,0,5,7,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.6463723046633,1005.353627695337,3.5,0.30000000000000004
54,0,5,7,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.1393035942674,1004.8606964057328,3.5,0.30000000000000004
55,0,5,7,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.5868734823946,1004.4131265176056,3.5,0.30000000000000004
56,0,5,7,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.9932500393238,1004.0067499606764,3.5,0.30000000000000004
57,0,5,7,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.3622199225907,1003.6377800774095,3.5,0.30000000000000004
58,0,5,7,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.6972228832146,1003.3027771167856,3.5,0.30000000000000004
59,0,5,7,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0013832501954,1002.9986167498048,3.5,0.30000000000000004
60,0,5,7,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.2775386323892,1002.722461367611,3.5,0.30000000000000004
61,0,5,7,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.5282660646523,1002.471733935348,3.5,0.30000000000000004
62,0,5,7,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.7559058116101,1002.2440941883901,3.5,0.30000000000000004
63,0,5,7,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.962583028276,1002.0374169717243,3.5,0.30000000000000004
64,0,5,7,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.150227462539,1001.8497725374613,3.5,0.30000000000000004
65,0,5,7,53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.3205913706032,1001.679408629397,3.5,0.30000000000000004
66,0,5,7,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.4752658030309,1001.5247341969693,3.5,0.30000000000000004
67,0,5,7,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.6156954062637,1001.3843045937365,3.5,0.30000000000000004
68,0,5,7,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.7431918724618,1001.2568081275384,3.5,0.30000000000000004
69,0,5,7,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.8589461592386,1001.1410538407616,3.5,0.30000000000000004
70,0,5,7,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.9640395904096,1001.0359604095906,3.5,0.30000000000000004
71,0,5,7,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0594539391827,1000.9405460608175,3.5,0.30000000000000004
72,0,5,7,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.1460805862899,1000.8539194137103,3.5,0.30000000000000004
73,0,5,7,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.2247288373451,1000.7752711626551,3.5,0.30000000000000004
74,0,5,7,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.2961334761824,1000.7038665238179,3.5,0.30000000000000004
75,0,5,7,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.360961624031,1000.6390383759692,3.5,0.30000000000000004
76,0,5,7,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.4198189680777,1000.5801810319225,3.5,0.30000000000000004
77,0,5,7,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.4732554172112,1000.526744582789,3.5,0.30000000000000004
78,0,5,7,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.521770237493,1000.4782297625072,3.5,0.30000000000000004
79,0,5,7,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.5658167151109,1000.4341832848893,3.5,0.30000000000000004
80,0,5,7,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.6058063902183,1000.394193609782,3.5,0.30000000000000004
81,1,5,7,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.6421129010886,984.3578870989116,3.5,0.30000000000000004
82,1,6,7,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.2053020820166,1001.7946979179836,3.5,0.30000000000000004
83,2,6,7,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.3705939883155,985.6294060116848,3.5,0.30000000000000004
84,2,6,7,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0500243137157,986.9499756862846,3.5,0.30000000000000004
85,2,6,7,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011.8503285595664,988.1496714404338,3.5,0.30000000000000004
86,2,7,7,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.7605628188054,1005.2394371811948,3.5,0.30000000000000004
87,2,7,7,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.242986544588,1004.7570134554122,3.5,0.30000000000000004
88,2,8,7,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.6810141943822,1020.318985805618,3.5,0.30000000000000004
89,2,8,7,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.5439740147759,1018.4560259852243,3.5,0.30000000000000004
90,2,8,7,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.2374699844233,1016.7625300155769,3.5,0.30000000000000004
91,2,8,7,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.7765821887757,1015.2234178112245,3.5,0.30000000000000004
92,2,8,7,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.17513253824,1013.8248674617603,3.5,0.30000000000000004
93,2,8,7,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.4457685593493,1012.5542314406509,3.5,0.30000000000000004
94,2,8,7,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.6000472375132,1011.399952762487,3.5,0.30000000000000004
95,2,8,7,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.6485170667568,1010.3514829332435,3.5,0.30000000000000004
96,2,8,7,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.6007970516855,1009.3992029483147,3.5,0.30000000000000004
97,2,8,7,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.4656518527119,1008.5343481472884,3.5,0.30000000000000004
98,2,8,7,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.2510625973212,1007.7489374026791,3.5,0.30000000000000004
99,2,8,7,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.964293122975,1007.0357068770252,3.5,0.30000000000000004
100,2,8,7,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.6119515916571,1006.3880484083431,3.5,0.30000000000000004
101,2,9,7,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.2000475384517,1021.7999524615485,3.5,0.30000000000000004
102,2,9,7,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.1974235302777,1019.8025764697226,3.5,0.30000000000000004
103,2,9,7,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.013449003653,1017.9865509963472,3.5,0.30000000000000004
104,2,9,7,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.6641770132825,1016.3358229867177,3.5,0.30000000000000004
105,2,9,7,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.1643425925452,1014.8356574074551,3.5,0.30000000000000004
106,2,9,7,88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.5274449013807,1013.4725550986195,3.5,0.30000000000000004
107,2,9,7,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.7658312520457,1012.2341687479545,3.5,0.30000000000000004
108,2,10,7,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.890780625205,1027.1092193747952,3.5,0.30000000000000004
109,2,11,7,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.3675592306942,1040.6324407693062,3.5,0.30000000000000004
110,2,12,7,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0431593053189,1052.9568406946814,3.5,0.30000000000000004
111,2,12,7,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.7749885478453,1048.225011452155,3.5,0.30000000000000004
112,2,12,7,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.1059878094125,1043.8940121905878,3.5,0.225
113,2,12,7,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0648812709983,1039.935118729002,3.5,0.225
114,2,12,7,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.6795892098728,1036.3204107901274,3.5,0.225
115,2,12,7,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.9769164943224,1033.023083505678,3.5,0.225
116,2,12,7,95,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.9823399273847,1030.0176600726156,3.5,0.225
117,2,12,7,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.7198766096667,1027.2801233903335,3.5,0.225
118,2,12,7,97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.2120165204477,1024.7879834795524,3.5,0.225
119,2,13,7,97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.4797044113658,1038.5202955886343,3.5,0.225
120,2,13,7,98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.9705280783064,1035.0294719216938,3.5,0.225
121,2,13,7,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.1538326767285,1031.8461673232716,3.5,0.225
122,2,14,7,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0545511372421,1044.945448862758,3.5,0.225
123,2,14,7,100,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.1042196475377,1040.8957803524625,3.5,0.225
124,2,14,7,101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.8027861833847,1037.1972138166154,3.5,0.225
125,2,14,7,102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.1773592618138,1033.8226407381865,3.5,0.225
126,2,15,7,102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.253764425101,1046.7462355748992,3.5,0.225
127,2,15,7,103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.4582545710148,1042.5417454289855,3.5,0.225
128,2,15,7,104,0,0,0,0,0.0,0.0,0.0,0.0,-0.36315417289733887,6.97242867317982e-05,0.7609103918075562,2.291076183319092,0.006406859960407019,0.009521380066871643,0.010006495751440525,4.740478992462158,961.3000014979765,1038.6999985020236,3.5,0.225
129,2,15,7,105,0,0,0,0,0.0,0.0,0.0,0.0,0.0038255087565630674,0.1150723397731781,0.5157732963562012,2.400517463684082,0.0117359459400177,6.407807350158691,0.009419077076017857,9.571861267089844,964.8065849967337,1035.1934150032664,3.5,0.225
130,2,15,7,106,0,0,0,0,0.0,0.0,0.0,0.0,0.011577639728784561,0.0010315582621842623,0.17865964770317078,2.251707077026367,0.007959007285535336,0.4677000343799591,0.003813014831393957,3.5159878730773926,968.0043888815914,1031.9956111184088,3.5,0.225
131,2,15,7,107,0,0,0,0,0.0,0.0,0.0,0.0,-0.10963793843984604,0.001588258077390492,0.2360081970691681,2.2598929405212402,0.0055714878253638744,0.6108033657073975,0.0038869434501975775,3.6279618740081787,970.9184171429391,1029.081582857061,3.5,0.225
132,2,15,7,108,0,0,0,0,0.0,0.0,0.0,0.0,0.01701243594288826,0.006577623542398214,0.4269803762435913,1.496056318283081,0.005724428221583366,1.2354918718338013,0.003912545740604401,1.2990292310714722,973.5721853797304,1026.4278146202696,3.5,0.225
133,2,15,7,109,0,0,0,0,0.0,0.0,0.0,0.0,-0.006817505229264498,0.0022046626545488834,0.443216472864151,2.216567039489746,0.005366459954530001,0.7488173246383667,0.0036224827636033297,0.7783706188201904,975.9876712728989,1024.0123287271012,3.5,0.225
134,2,15,7,110,0,0,0,0,0.0,0.0,0.0,0.0,-0.07393541932106018,0.0006023991154506803,0.38019782304763794,2.2112996578216553,0.00654075900092721,0.3529149889945984,0.0045203533954918385,1.2376008033752441,978.1853099194432,1021.8146900805569,3.5,0.225
135,2,15,7,111,0,0,0,0,0.0,0.0,0.0,0.0,-0.037021294236183167,0.00206041825003922,0.4105125665664673,2.203817367553711,0.007740709464997053,0.6946800947189331,0.005369020160287619,0.6978583931922913,980.1840221284657,1019.8159778715344,3.5,0.225
136,2,15,7,112,0,0,0,0,0.0,0.0,0.0,0.0,0.013594722375273705,0.00012071143282810226,0.4535377025604248,2.1975908279418945,0.004146854393184185,0.12364863604307175,0.005824910942465067,0.20784518122673035,982.0012660046948,1017.9987339953053,3.5,0.225
137,2,15,7,113,0,0,0,0,0.0,0.0,0.0,0.0,-0.021561624482274055,0.00172258575912565,0.41497647762298584,2.1928420066833496,0.00853186659514904,0.6223685145378113,0.006240515038371086,0.7149642705917358,983.6531041582044,1016.3468958417957,3.5,0.225
