episodes,sum_agent_wins,sum_adver_wins,sum_agent_exceed_screen,sum_adver_exceed_screen,sum_agent_number_of_team_collisions,sum_agent_number_of_oppo_collisions,sum_adver_number_of_team_collisions,sum_adver_number_of_oppo_collisions,avg_agent_number_of_team_collisions,avg_agent_number_of_oppo_collisions,avg_adver_number_of_team_collisions,avg_adver_number_of_oppo_collisions,avg_agent_actor_loss,avg_agent_critic_loss,avg_adver_actor_loss,avg_adver_critic_loss,avg_agent_actor_grad_norm,avg_agent_critic_grad_norm,avg_adver_actor_grad_norm,avg_adver_critic_grad_norm,agent_elo,adver_elo,agent_goal,adver_goal
43,1,1,24,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0718448709249,1000.9281551290752,3.5,0.275
44,1,1,25,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.1573303040582,1000.8426696959419,3.5,0.275
45,1,1,26,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.2349424425231,1000.765057557477,3.5,0.275
46,1,1,27,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.3054063920491,1000.694593607951,3.5,0.275
47,1,1,28,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.3693804866211,1000.630619513379,3.5,0.275
48,1,1,28,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.427462435123,1000.5725375648772,3.5,0.275
49,1,1,29,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.4801949026748,1000.5198050973253,3.5,0.275
50,1,1,29,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.5280705785246,1000.4719294214755,3.5,0.275
51,1,1,29,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.571536777629,1000.4284632223711,3.5,0.275
52,1,1,30,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.6109996187569,1000.3890003812432,3.5,0.275
53,1,1,30,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.6468278180331,1000.353172181967,3.5,0.275
54,1,1,31,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.6793561332763,1000.3206438667238,3.5,0.275
55,1,1,32,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.7088884912457,1000.2911115087544,3.5,0.275
56,1,1,32,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.7357008269657,1000.2642991730344,3.5,0.275
57,1,1,33,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.76004366162,1000.2399563383801,3.5,0.275
58,1,1,34,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.7821444430729,1000.2178555569272,3.5,0.275
59,1,1,35,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.8022096708662,1000.1977903291339,3.5,0.275
60,1,1,35,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.8204268255304,1000.1795731744697,3.5,0.275
61,1,1,36,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.8369661202248,1000.1630338797753,3.5,0.275
62,1,1,37,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.8519820910651,1000.148017908935,3.5,0.275
63,1,1,38,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.8656150409903,1000.1343849590098,3.5,0.275
64,1,1,39,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.8779923506548,1000.1220076493453,3.5,0.275
65,1,2,39,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.8892296685917,1016.1107703314084,3.5,0.275
66,2,2,39,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.3688468687517,998.6311531312484,3.5,0.275
67,2,2,40,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.2427740222422,998.7572259777579,4.5,0.30000000000000004
68,3,2,40,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.1283122574298,982.8716877425703,4.5,0.30000000000000004
69,4,2,40,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.555828816757,968.4441711832433,4.5,0.30000000000000004
70,4,2,40,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.6809804111435,971.3190195888568,4.5,0.30000000000000004
71,5,2,40,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.0631076673271,957.9368923326731,4.5,0.30000000000000004
72,6,2,40,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.262930744462,945.7370692555384,4.5,0.30000000000000004
73,6,2,40,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.421573004472,950.5784269955282,4.5,0.30000000000000004
74,7,2,40,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.9886331127814,939.0113668872187,4.5,0.30000000000000004
75,8,2,40,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.5913222864567,928.4086777135433,4.5,0.30000000000000004
76,9,2,40,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.3470799906713,918.6529200093286,4.5,0.30000000000000004
77,9,2,40,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.358254251338,925.6417457486621,4.5,0.30000000000000004
78,10,2,40,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.8993351698593,916.1006648301407,4.5,0.30000000000000004
79,10,2,40,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1076.7215151028586,923.2784848971414,4.5,0.30000000000000004
80,10,2,40,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0814083394894,929.9185916605106,4.5,0.30000000000000004
81,11,2,40,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.9554514678734,920.0445485321266,4.5,0.30000000000000004
82,12,2,40,28,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.070706432038,910.9292935679621,4.5,0.30000000000000004
83,13,2,40,28,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1097.5175662204479,902.4824337795521,4.5,0.30000000000000004
84,14,2,40,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.3738380493278,894.6261619506722,4.5,0.30000000000000004
85,14,2,40,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.7063884821055,903.2936115178946,4.5,0.30000000000000004
86,14,2,41,29,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.6181487907634,911.3818512092367,4.5,0.30000000000000004
87,14,2,41,30,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.097441582251,918.9025584177492,4.5,0.30000000000000004
88,15,2,41,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.127233185436,909.8727668145643,4.5,0.30000000000000004
89,15,2,41,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.4986862845635,917.5013137154368,4.5,0.30000000000000004
90,15,2,41,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.4242798449018,924.5757201550986,4.5,0.30000000000000004
91,15,2,41,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068.8833804019898,931.1166195980105,4.5,0.30000000000000004
92,16,2,41,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.8518385492869,921.1481614507134,4.5,0.30000000000000004
93,16,2,41,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.0501455637984,927.9498544362019,4.5,0.30000000000000004
94,16,2,41,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.770117417381,934.2298825826192,4.5,0.30000000000000004
95,16,2,41,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.986216012124,940.0137839878763,4.5,0.30000000000000004
96,16,2,41,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.670883837154,945.3291161628465,4.5,0.30000000000000004
97,17,2,41,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.795416702024,934.2045832979763,4.5,0.30000000000000004
98,17,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.009489752084,939.9905102479164,4.5,0.30000000000000004
99,18,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.692250642988,929.3077493570124,4.5,0.30000000000000004
100,19,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.518345183483,919.4816548165174,4.5,0.30000000000000004
101,20,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.591413949355,910.4085860506453,4.5,0.30000000000000004
102,21,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.0010552885942,901.9989447114061,4.5,0.30000000000000004
103,22,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.8243792504497,894.1756207495506,4.5,0.30000000000000004
104,23,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.127651857069,886.8723481429313,4.5,0.30000000000000004
105,24,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1119.967853405115,880.0321465948851,4.5,0.30000000000000004
106,25,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.3940742134516,873.6059257865485,4.5,0.30000000000000004
107,26,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.448725564938,867.551274435062,4.5,0.30000000000000004
108,27,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.168570936687,861.8314290633132,4.5,0.30000000000000004
109,28,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.5855947789262,856.414405221074,4.5,0.30000000000000004
110,29,2,41,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.7277301600277,851.2722698399725,4.5,0.30000000000000004
111,29,2,42,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.6194665886442,862.3805334113559,4.5,0.30000000000000004
112,29,2,42,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0649981480096,872.9350018519905,4.5,0.30000000000000004
113,29,2,43,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117.0818214318715,882.9181785681285,4.5,0.30000000000000004
114,30,2,43,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1123.6803821571837,876.3196178428165,4.5,0.30000000000000004
115,30,2,44,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.8898962120393,886.1101037879607,4.0,0.30000000000000004
116,30,2,44,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.6830202335047,895.3169797664954,4.0,0.30000000000000004
117,30,2,45,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.060622537453,903.9393774625472,4.0,0.30000000000000004
118,30,2,45,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0167441101917,911.9832558898084,4.0,0.30000000000000004
119,30,2,45,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.539260217559,919.4607397824411,4.0,0.30000000000000004
120,30,2,46,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.610763776424,926.3892362235763,4.0,0.30000000000000004
121,30,2,47,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.2095718493683,932.790428150632,4.0,0.30000000000000004
122,30,2,48,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.3107636986567,938.6892363013435,4.0,0.30000000000000004
123,30,2,49,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.8871761720345,944.1128238279656,4.0,0.30000000000000004
124,30,2,49,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.9103041197402,949.0896958802598,4.0,0.30000000000000004
125,30,2,50,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.3510752988602,953.6489247011398,4.0,0.30000000000000004
126,30,2,50,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.180487716402,957.8195122835979,4.0,0.30000000000000004
127,30,2,51,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.3701112004303,961.6298887995697,4.0,0.30000000000000004
128,30,2,52,44,0,0,0,0,0.0,0.0,0.0,0.0,-0.09806274871031444,0.0005794727282288173,0.688666820526123,1.615689992904663,0.003059621900320053,0.04509962225953738,0.0025802406016737223,4.287363052368164,1034.8924640687237,965.1075359312764,4.0,0.30000000000000004
129,30,2,52,45,0,0,0,0,0.0,0.0,0.0,0.0,0.034112672011057533,0.08811318563918273,0.40047556161880493,2.084437370300293,0.004155961602615814,5.51856009165446,0.0026777363382279873,17.687936782836914,1031.721280756985,968.2787192430151,4.0,0.30000000000000004
130,30,2,53,45,0,0,0,0,0.0,0.0,0.0,0.0,-0.006055140246947606,0.038680706173181534,-0.033066775649785995,1.7498359680175781,0.004280491499230266,3.533805767695109,0.004651069641113281,9.566786766052246,1028.831688160839,971.1683118391611,4.0,0.30000000000000004
131,30,2,53,46,0,0,0,0,0.0,0.0,0.0,0.0,0.06004493093738953,0.01000741170719266,-0.004458150826394558,1.5844414234161377,0.004266658642639716,1.727835754553477,0.004862175788730383,1.014129877090454,1026.2003082346905,973.7996917653094,4.0,0.30000000000000004
132,30,2,54,46,0,0,0,0,0.0,0.0,0.0,0.0,0.036744498958190284,0.011079909590383371,0.12436123192310333,1.5779165029525757,0.0035763349927340946,1.6225257714589436,0.005246540065854788,0.6011388897895813,1023.8053029201499,976.19469707985,4.0,0.30000000000000004
133,30,2,54,47,0,0,0,0,0.0,0.0,0.0,0.0,0.04784126331408819,0.005546683290352424,0.008080595172941685,1.5796259641647339,0.0031509393205245337,1.0597307682037354,0.00929957814514637,1.7517684698104858,1021.6263753822286,978.3736246177713,4.0,0.30000000000000004
134,30,2,54,48,0,0,0,0,0.0,0.0,0.0,0.0,0.05591148386398951,0.0013406203361228108,0.07431982457637787,1.569231390953064,0.0028799474239349365,0.40927239259084064,0.008851629681885242,1.009704828262329,1019.6447392458301,980.3552607541698,4.0,0.30000000000000004
135,30,2,55,48,0,0,0,0,0.0,0.0,0.0,0.0,0.03776740779479345,0.003699131775647402,0.08239752799272537,1.5623126029968262,0.0031096989017290375,0.8543797135353088,0.011536529287695885,0.26947253942489624,1017.8430653150996,982.1569346849003,4.0,0.30000000000000004
136,31,2,55,48,0,0,0,0,0.0,0.0,0.0,0.0,0.042865648244818054,0.000461301562609151,0.051076751202344894,1.5568958520889282,0.002683788421563804,0.22624587391813597,0.01190508808940649,0.37472695112228394,1032.2054132684,967.7945867315998,4.0,0.30000000000000004
137,31,2,55,49,0,0,0,0,0.0,0.0,0.0,0.0,0.04142222429315249,0.001640834166513135,0.195617213845253,1.5531315803527832,0.0025037890300154686,0.462592380742232,0.013648714870214462,0.9009369611740112,1029.2727065957806,970.7272934042192,4.0,0.30000000000000004
