episodes,sum_agent_wins,sum_adver_wins,sum_agent_exceed_screen,sum_adver_exceed_screen,sum_agent_number_of_team_collisions,sum_agent_number_of_oppo_collisions,sum_adver_number_of_team_collisions,sum_adver_number_of_oppo_collisions,avg_agent_number_of_team_collisions,avg_agent_number_of_oppo_collisions,avg_adver_number_of_team_collisions,avg_adver_number_of_oppo_collisions,avg_agent_actor_loss,avg_agent_critic_loss,avg_adver_actor_loss,avg_adver_critic_loss,avg_agent_actor_grad_norm,avg_agent_critic_grad_norm,avg_adver_actor_grad_norm,avg_adver_critic_grad_norm,agent_elo,adver_elo,agent_goal,adver_goal
264,6,53,144,61,0,0,0,0,0.0,0.0,0.0,0.0,0.08697649464011192,1.2727018396059673,0.8380796909332275,4.103711128234863,0.0004967377899447456,2.0744487841924033,0.19245480000972748,34.8442268371582,953.2906265912274,1046.7093734087719,3,0.25
265,7,53,144,61,0,0,0,0,0.0,0.0,0.0,0.0,0.18002687394618988,1.5544430414835613,0.7686281800270081,4.316617488861084,0.00044752868901317316,1.8511617183685303,0.21659891307353973,13.684744834899902,973.4919558761925,1026.5080441238067,3,0.25
266,7,53,145,61,0,0,0,0,0.0,0.0,0.0,0.0,0.24016951521237692,1.0339494347572327,0.9739935398101807,4.812973499298096,0.0005604360121651553,1.0060377915700276,0.24687843024730682,48.24968719482422,975.9146622615218,1024.0853377384774,3,0.25
267,7,53,146,61,0,0,0,0,0.0,0.0,0.0,0.0,0.21422623842954636,0.5039141724507014,1.3203835487365723,3.7462995052337646,0.0004462682409211993,2.2528454462687173,0.2800332307815552,54.12698745727539,978.1188980452914,1021.8811019547078,3,0.25
268,7,53,147,61,0,0,0,0,0.0,0.0,0.0,0.0,0.1268552765250206,0.02636455309887727,1.236185073852539,3.304497241973877,0.00012910408016371852,2.1073344151178994,0.3063808083534241,31.075132369995117,980.1236312748056,1019.8763687251936,3,0.25
269,7,53,148,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0389233654908215,0.010709997887412706,1.3399772644042969,3.322070598602295,0.0003984341068038096,0.9511837363243103,0.32446420192718506,79.24043273925781,981.9463653853288,1018.0536346146704,3,0.25
270,7,53,149,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.039394514014323555,2.367823680241903,1.1581740379333496,4.400900363922119,0.0009303627084591426,3.3210318088531494,0.3300981819629669,66.57848358154297,983.6032060144307,1016.3967939855685,7,0.225
271,7,53,150,61,0,0,0,0,0.0,0.0,0.0,0.0,0.10733305166165034,0.7911788622538248,0.8877841830253601,4.272800445556641,0.0019789351184347956,1.3604729572931926,0.3391680121421814,12.795717239379883,985.1089376797424,1014.8910623202568,7,0.225
272,7,53,151,61,0,0,0,0,0.0,0.0,0.0,0.0,0.21131819486618042,0.7813780109087626,1.004694938659668,2.6051554679870605,0.0017080506610606487,0.7960635622342428,0.33817631006240845,9.901448249816895,986.4771057943783,1013.5228942056209,7,0.225
273,7,53,152,61,0,0,0,0,0.0,0.0,0.0,0.0,0.3414252946774165,2.739473501841227,1.0195796489715576,4.3972344398498535,0.001471876562087952,2.7748013734817505,0.36311081051826477,23.94839096069336,987.7201006696819,1012.2798993303174,7,0.225
274,7,54,152,61,0,0,0,0,0.0,0.0,0.0,0.0,0.33206143975257874,0.8051961859067281,1.1792559623718262,3.8572731018066406,0.0008884947698485727,2.8539235989252725,0.3977626860141754,20.18137550354004,972.8492410861365,1027.1507589138628,7,0.225
275,7,55,152,61,0,1,0,1,0.0,0.3333333333333333,0.0,1.0,0.21669596681992212,0.7881381710370382,1.382246971130371,3.414072036743164,0.0005688191013177857,2.623435457547506,0.39889493584632874,42.426979064941406,959.329753806871,1040.6702461931284,7,0.225
276,7,55,153,61,0,0,0,0,0.0,0.0,0.0,0.0,0.1825430989265442,2.19514266649882,1.8040449619293213,3.669010639190674,0.0004964392283000052,2.9735939105351767,0.39643070101737976,26.298173904418945,963.0086519667411,1036.9913480332582,7,0.225
277,7,56,153,61,0,0,0,0,0.0,0.0,0.0,0.0,0.12149960547685623,0.2685809680260718,1.9995839595794678,4.021265983581543,0.0004784134701670458,1.28383074204127,0.3487755060195923,79.10769653320312,950.3651030313858,1049.6348969686135,7,0.225
278,7,56,154,61,0,0,0,0,0.0,0.0,0.0,0.0,0.13730843799809614,0.7544542551040649,1.7698540687561035,3.1637511253356934,0.0005365975957829505,1.0076938668886821,0.3602895140647888,128.2728729248047,954.8161764072976,1045.1838235927016,7,0.225
279,7,56,155,61,0,0,0,0,0.0,0.0,0.0,0.0,0.12790934244791666,0.024969519426425297,1.607784628868103,4.583396911621094,0.00045235283323563635,1.2919336954752605,0.3389846980571747,97.43763732910156,958.8863864101861,1041.1136135898132,7,0.225
280,7,57,155,61,0,0,0,0,0.0,0.0,0.0,0.0,0.15077429388960203,1.245226780573527,1.2089753150939941,5.239411354064941,0.0007186692673712969,2.4400473833084106,0.3095998167991638,114.10892486572266,946.6039385365989,1053.3960614634004,7,0.225
281,7,58,155,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.10918418193856876,0.020835422600309055,0.6295597553253174,3.6053991317749023,0.0005134882812853903,0.9209176898002625,0.28971099853515625,27.127418518066406,935.3726556921032,1064.6273443078962,10,0.225
282,7,59,155,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.11498161653677623,0.7250954111417135,0.4667328894138336,3.4184813499450684,0.0008611569452720383,1.765316406885783,0.24800537526607513,13.525646209716797,925.064841292936,1074.9351587070635,10,0.225
283,7,60,155,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0960892370591561,0.26269573004295427,0.3678972125053406,4.339138984680176,0.0005427725748935094,2.0307359298070273,0.2222806066274643,57.05018997192383,915.5681766989311,1084.4318233010683,10,0.225
284,7,61,155,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.11437470838427544,0.021221064341564972,0.5828103423118591,3.6895689964294434,0.0003367445897310972,0.8513505061467489,0.20649977028369904,37.91357421875,906.7851165089537,1093.2148834910458,10,0.225
285,7,62,155,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.12836073820168772,0.2688671445163588,0.7919269800186157,4.735104084014893,0.00019071089627686888,1.0362627605597179,0.1909048855304718,62.25712203979492,898.6315304281658,1101.3684695718337,10,0.225
286,7,63,155,61,0,0,0,0,0.0,0.0,0.0,0.0,0.14060365657011667,0.009386810474097729,1.1220886707305908,5.4099225997924805,0.0002343941669096239,0.6472821434338888,0.1754809468984604,88.83209228515625,891.0350807413461,1108.9649192586535,10,0.225
287,7,64,155,61,0,0,0,0,0.0,0.0,0.0,0.0,0.16456644982099533,0.5014206006502112,1.191960096359253,4.106937408447266,0.00024752379007016617,1.0593776603539784,0.13660207390785217,12.188103675842285,883.9335998727186,1116.066400127281,10,0.225
288,7,65,155,61,0,0,0,0,0.0,0.0,0.0,0.0,0.13518785685300827,0.007896967387447754,1.1338591575622559,4.203579902648926,0.00037814199458807707,1.044574459393819,0.07705359160900116,14.580595970153809,877.273595249164,1122.7264047508354,10,0.225
289,7,66,155,61,0,0,0,0,0.0,0.0,0.0,0.0,0.1232854997118314,0.007190139265730977,1.0137113332748413,5.224981784820557,0.0003180850180797279,0.5769641300042471,0.04863536357879639,17.138120651245117,871.0089308306706,1128.991069169329,10,0.225
290,7,66,156,61,0,0,0,0,0.0,0.0,0.0,0.0,0.10874082644780476,0.0064763836562633514,0.9580678939819336,2.950066089630127,0.000454914503886054,0.6134923497835795,0.02453436702489853,12.285000801086426,881.099693547465,1118.9003064525346,10,0.225
291,7,66,157,61,0,0,0,0,0.0,0.0,0.0,0.0,0.06937887892127037,0.006366371448772649,0.9958782196044922,4.1418867111206055,0.000325395895439821,0.5891785509884357,0.05024249479174614,68.64619445800781,890.610119670173,1109.3898803298266,10,0.225
292,7,67,157,61,0,0,0,0,0.0,0.0,0.0,0.0,0.08167012680011491,0.26953589799813926,0.6508932113647461,2.035545587539673,0.0006179259119865795,0.934547965725263,0.04996110871434212,22.924423217773438,883.5356358306752,1116.4643641693244,10,0.225
293,7,67,158,61,0,0,0,0,0.0,0.0,0.0,0.0,0.14053075512250265,0.264486666303128,0.4617721438407898,2.407935619354248,0.0009627485026915868,0.7215372386078039,0.04738698527216911,52.40980911254883,892.8997624372157,1107.1002375627838,10,0.225
294,7,68,158,61,0,0,0,0,0.0,0.0,0.0,0.0,0.12291927884022395,0.00411724563067158,0.34779319167137146,3.3959615230560303,0.0008265547609577576,0.6433064142862955,0.04752909764647484,91.18836975097656,885.67895243332,1114.3210475666795,9,0.25
295,7,68,159,61,0,0,0,0,0.0,0.0,0.0,0.0,0.10503841781367858,0.003973332175519317,0.5281952023506165,3.6233599185943604,0.0007365033282743146,0.4043158640464147,0.06519197672605515,64.15423583984375,894.912352065404,1105.0876479345955,9,0.25
296,7,68,160,61,0,0,0,0,0.0,0.0,0.0,0.0,0.10714567638933659,0.004088131555666526,0.5882864594459534,3.0689268112182617,0.0008143541247894367,0.48336540659268695,0.06902248412370682,32.347957611083984,903.561161155904,1096.4388388440955,9,0.25
297,7,68,161,61,0,0,0,0,0.0,0.0,0.0,0.0,0.10332496277987957,0.0026042554915572205,0.9569171667098999,4.062924385070801,0.0006826002985083809,0.2857067932685216,0.08771658688783646,25.26137924194336,911.6310415445637,1088.3689584554359,9,0.25
298,7,69,161,61,0,0,0,0,0.0,0.0,0.0,0.0,0.08300534139076869,0.002604440553113818,1.2141077518463135,3.1075944900512695,0.0006000478169880807,0.24745224912961325,0.10809497535228729,21.237958908081055,903.1338563141439,1096.8661436858556,9,0.25
299,7,69,162,61,0,0,0,0,0.0,0.0,0.0,0.0,0.08518571654955547,0.00305395833371828,1.447928547859192,3.8361761569976807,0.000606914390421783,0.48671381672223407,0.11074408143758774,34.209861755371094,911.2330448160498,1088.7669551839497,9,0.25
300,7,69,163,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0829420102139314,0.26322091995583224,1.5265905857086182,4.3557610511779785,0.0006495380657725036,0.5738645767172178,0.10179586708545685,102.07720947265625,918.7644251687756,1081.2355748312239,9,0.25
301,7,69,164,61,0,0,0,0,0.0,0.0,0.0,0.0,0.08350413855320464,0.0021262467683603368,1.4019403457641602,2.759547233581543,0.0004967328859493136,0.31530381739139557,0.07297206670045853,88.59773254394531,925.7449380460162,1074.2550619539834,9,0.25
302,7,70,164,61,0,0,0,0,0.0,0.0,0.0,0.0,0.12245530883471172,0.2653643571732876,1.1858067512512207,2.7184362411499023,0.0004196689648476119,0.58491979042689,0.03187580034136772,55.44144058227539,916.1958996846279,1083.8041003153717,9,0.25
303,7,71,164,61,0,0,0,0,0.0,0.0,0.0,0.0,0.13112492486834526,0.002911962723980347,1.0125973224639893,3.5272812843322754,0.00041013919447626296,0.35105271140734357,0.015023584477603436,14.227800369262695,907.3667118674695,1092.6332881325302,9,0.25
304,7,72,164,61,0,0,0,0,0.0,0.0,0.0,0.0,0.15418106565872827,0.515506868250668,0.9098050594329834,3.0166656970977783,0.0004027157774544321,0.6242711395025253,0.013762916438281536,12.302947998046875,899.1723745884432,1100.8276254115565,9,0.25
305,7,72,165,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.1715285504857699,0.26088107175504166,0.7759293913841248,3.291936159133911,0.0003617591573856771,0.7025348047415415,0.021002808585762978,17.48866081237793,907.5397938275057,1092.4602061724938,3,0.25
306,7,73,165,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.13852455063412586,0.00849334344578286,0.8589910268783569,2.5335774421691895,0.00038238045332642895,0.8226954142252604,0.013863127678632736,23.330745697021484,899.3333032927778,1100.6666967072217,3,0.25
307,7,74,165,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0983912820617358,0.00528566576152419,1.0774083137512207,2.336008071899414,0.00029741571173265885,0.5431685894727707,0.017069051042199135,43.0797004699707,891.6899489404649,1108.3100510595348,3,0.25
308,7,75,165,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.12431682801494996,0.7696393513275931,0.9884970188140869,2.727787494659424,0.00038715423579560593,1.5667996803919475,0.018178105354309082,10.968742370605469,884.5467214369208,1115.4532785630788,3,0.25
309,7,75,166,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.11593537715574105,0.0042895009003890055,1.1789305210113525,2.486466884613037,0.00048241584833400947,0.5767598400513331,0.01921868324279785,17.492191314697266,893.8494126540189,1106.1505873459807,3,0.25
310,7,76,166,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.09536266000941396,0.004720599468176563,0.8703802824020386,1.5437297821044922,0.0005202997902718683,0.41094239552815753,0.017550010234117508,35.76859664916992,886.5672868062563,1113.4327131937432,3,0.25
311,7,77,166,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.10345405961076419,0.00489676541959246,0.9334395527839661,3.516890525817871,0.00045224270919182646,0.7334679265817007,0.018617942929267883,18.28618621826172,879.7459548325631,1120.2540451674363,3,0.25
312,7,78,166,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.13937885779887438,0.003169179428368807,1.1023013591766357,2.045295238494873,0.0004339725904477139,0.3482062214364608,0.016273077577352524,32.524356842041016,873.3366390213837,1126.6633609786159,3,0.25
313,7,78,167,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.18066668696701527,0.7681635022163391,0.9369434118270874,2.3242647647857666,0.00047489847444618743,1.264830191930135,0.016888538375496864,17.468570709228516,883.297192471859,1116.7028075281405,3,0.25
314,7,79,167,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.18476043020685515,0.010931521867557118,1.1060969829559326,2.646615505218506,0.0004548347690918793,1.271113470196724,0.018602069467306137,26.395265579223633,876.6757465404213,1123.3242534595784,3,0.25
315,7,80,167,61,0,0,0,0,0.0,0.0,0.0,0.0,0.15717816228667894,0.010490328636175642,1.265564203262329,3.540302276611328,0.00040330252280303586,1.1576291074355443,0.02301057055592537,10.023036003112793,870.4456875704486,1129.554312429551,3,0.2
316,7,81,167,61,0,0,0,0,0.0,0.0,0.0,0.0,0.1062976283331712,0.004443260200787336,1.1689437627792358,2.432239294052124,0.00042853003833442926,0.6956177949905396,0.022316111251711845,62.97793197631836,864.5676292207207,1135.432370779279,3,0.2
317,7,81,168,61,0,0,0,0,0.0,0.0,0.0,0.0,0.08676072085897128,0.24469007718532035,1.0531092882156372,2.693851947784424,0.00043838108831550926,0.6197147568066915,0.020703798159956932,7.569997787475586,875.0073668259687,1124.992633174031,3,0.2
318,7,82,168,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0968269860992829,0.0066367464799744385,0.9113048315048218,1.465258002281189,0.00040509761311113834,0.5953420350948969,0.021581275388598442,38.834415435791016,868.8731118227771,1131.1268881772226,3,0.2
319,7,83,168,61,0,0,0,0,0.0,0.0,0.0,0.0,0.13385377451777458,0.26166713346416753,0.8755103349685669,3.1543760299682617,0.0002918477839557454,0.7479546765486399,0.021758954972028732,49.74915313720703,863.0814298180452,1136.9185701819545,3,0.2
320,7,83,169,61,0,0,0,0,0.0,0.0,0.0,0.0,0.15466470395525297,0.003538596327416599,0.887495756149292,3.152726173400879,0.00025097024627029896,0.28389298915863037,0.026108253747224808,72.08075714111328,873.5993368861378,1126.4006631138618,3,0.2
321,7,83,170,61,0,0,0,0,0.0,0.0,0.0,0.0,0.15877764920393625,0.516570380423218,0.9119963645935059,1.069841980934143,0.00040259143376412493,1.0147153337796528,0.02328401803970337,26.226030349731445,883.545057915271,1116.4549420847286,3,0.2
322,7,84,170,61,0,0,0,0,0.0,0.0,0.0,0.0,0.12758798090120158,0.006774029539277156,0.9214760065078735,2.4952330589294434,0.0004126525066870575,0.6816181639830271,0.02262929640710354,16.688587188720703,876.9086139444933,1123.0913860555063,3,0.2
323,7,84,171,61,0,0,0,0,0.0,0.0,0.0,0.0,0.12891565542668104,0.4758750789333135,0.9532619714736938,2.628779649734497,0.00047821759653743356,1.2738164365291595,0.023401174694299698,34.69512939453125,886.6650931052593,1113.3349068947402,3,0.2
324,7,85,171,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.11930065633108218,0.013184311334043741,1.2185778617858887,2.7994115352630615,0.0004932370987565567,0.5940491855144501,0.02752169407904148,15.173741340637207,879.8377154575647,1120.162284542435,3,0.225
325,7,86,171,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.12785838544368744,0.24812444509007037,1.2952216863632202,4.0858235359191895,0.00039153903101881343,0.46457643806934357,0.031071187928318977,79.15727996826172,873.4229830916622,1126.5770169083376,3,0.225
326,7,87,171,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.1556462123990059,0.5057985166398188,1.0148671865463257,3.24776291847229,0.00041822681184081983,0.6892554660638174,0.027107911184430122,73.80840301513672,867.378664470262,1132.6213355297377,3,0.225
327,7,88,171,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.17789770662784576,0.22785458356762925,0.7497029900550842,3.6578712463378906,0.00045520586718339473,0.770381972193718,0.025975238531827927,22.9492130279541,861.6681481280909,1138.3318518719088,3,0.225
328,7,88,172,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.18190493186314902,0.05247463146224618,0.800984799861908,3.766603469848633,0.00046816482063150033,1.7733630885680516,0.026287516579031944,25.410118103027344,872.2595783492263,1127.7404216507734,3,0.225
329,7,89,172,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.13384292150537172,0.2868469785898924,0.8672890067100525,3.412404775619507,0.0004234673773074367,1.3379173179467518,0.026275835931301117,39.31528854370117,866.2806531189764,1133.7193468810233,3,0.225
330,7,90,172,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.14112189474205175,0.7433615128199259,1.0148879289627075,3.4903581142425537,0.0007072927352661887,1.112266759077708,0.02822047844529152,102.94095611572266,860.629202087123,1139.3707979128767,3,0.225
331,7,91,172,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.15459531545639038,0.24609419202897698,1.1094691753387451,2.674863576889038,0.0008770516821338484,0.673385555545489,0.02821345627307892,22.12792205810547,855.2741788853992,1144.7258211146004,3,0.225
332,7,92,172,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.17341655368606249,0.48844076367095113,1.2228240966796875,3.0566015243530273,0.0011413796067548294,1.1569904685020447,0.036273352801799774,23.147058486938477,850.1884469212403,1149.8115530787593,3,0.225
333,7,93,172,61,0,0,0,0,0.0,0.0,0.0,0.0,0.1679372936487198,0.4903702648977439,1.202195644378662,2.3132171630859375,0.001281337773737808,0.8448959688345591,0.04065030440688133,36.946800231933594,845.3481949441599,1154.6518050558395,3,0.225
334,7,94,172,61,0,0,0,0,0.0,0.0,0.0,0.0,0.1530024086435636,0.47657524871950346,1.156141757965088,3.2032532691955566,0.0017004532273858786,1.4512577106555302,0.04369933158159256,12.744721412658691,840.7324490612845,1159.267550938715,5,0.2
335,7,95,172,61,0,0,0,0,0.0,0.0,0.0,0.0,0.16718513270219168,0.032269061698267855,1.3636550903320312,1.7656221389770508,0.0018767673755064607,1.3146003931760788,0.06463035196065903,52.054019927978516,836.3226648122136,1163.6773351877857,5,0.2
336,7,96,172,61,0,0,0,0,0.0,0.0,0.0,0.0,0.16101688146591187,0.015400687290821224,1.4886038303375244,4.37623405456543,0.0017811642804493506,0.6657026261091232,0.07140934467315674,8.7114896774292,832.1023854672743,1167.8976145327251,5,0.2
337,7,97,172,61,0,0,0,0,0.0,0.0,0.0,0.0,0.18104937548438707,0.465520607928435,1.375787615776062,2.0898313522338867,0.002174674746735642,1.1521901190280914,0.07138538360595703,102.10316467285156,828.056955037202,1171.9430449627976,5,0.2
338,7,97,173,61,0,0,0,0,0.0,0.0,0.0,0.0,0.19451119750738144,0.7182028337071339,1.1620657444000244,2.125857353210449,0.0030204920136990645,1.4232578799128532,0.06249586120247841,129.97181701660156,840.1732764975234,1159.8267235024762,5,0.2
339,7,98,173,61,0,0,0,0,0.0,0.0,0.0,0.0,0.17789942771196365,0.019560983482127387,0.7415409088134766,3.2875092029571533,0.003998770514347901,1.3132919768492382,0.04479363188147545,105.41157531738281,835.7879119889458,1164.2120880110538,5,0.2
340,7,99,173,61,0,0,0,0,0.0,0.0,0.0,0.0,0.13059775034586588,0.019762918159055214,0.5547985434532166,2.3638296127319336,0.004914823007614662,0.859759584069252,0.04046366363763809,42.51242446899414,831.5901373509739,1168.4098626490256,5,0.2
341,7,100,173,61,0,0,0,0,0.0,0.0,0.0,0.0,0.10787058621644974,0.24272295324287066,0.47835659980773926,1.956859827041626,0.006729277384389813,1.1594327092170715,0.0332777313888073,26.379457473754883,827.5655027671942,1172.4344972328054,5,0.2
342,7,101,173,61,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.12791411702831587,0.008721352030988783,0.5934584140777588,4.005334377288818,0.010724723542807624,0.85712202390035,0.03679566830396652,72.05430603027344,823.7010900817121,1176.2989099182873,6,0.225
343,7,101,174,61,0,0,0,0,0.0,0.0,0.0,0.0,0.14798582096894583,0.008257785773215195,0.6969122886657715,1.6260871887207031,0.015100571695559969,0.8714593152205149,0.03601652756333351,20.189876556396484,835.985312621266,1164.0146873787335,6,0.225
344,7,102,174,61,0,0,0,0,0.0,0.0,0.0,0.0,0.1515051523844401,0.24756144518808773,0.8342239856719971,2.5069472789764404,0.017049708617075037,1.4176901852091153,0.03589140623807907,44.413883209228516,831.7792424000735,1168.220757599926,3,0.2
345,7,103,174,61,0,0,0,0,0.0,0.0,0.0,0.0,0.15106403330961862,0.006754388411839803,1.0207806825637817,2.4225761890411377,0.011342063051415607,0.9161651780207952,0.034955598413944244,34.05083084106445,827.7469413562106,1172.2530586437888,3,0.2
346,7,104,174,61,0,0,0,0,0.0,0.0,0.0,0.0,0.17731496194998422,0.7461614807446798,1.4558470249176025,3.6789920330047607,0.005205226712860167,2.21893964211146,0.056142088025808334,49.12653732299805,823.8754255551981,1176.1245744448013,3,0.2
347,7,104,175,61,0,0,0,0,0.0,0.0,0.0,0.0,0.19513623913129172,0.7164023518562317,1.5727217197418213,2.8462398052215576,0.003818262407245735,1.6087873379389446,0.0667455717921257,55.70813751220703,836.1530510409461,1163.8469489590532,3,0.2
348,7,105,175,61,0,0,0,0,0.0,0.0,0.0,0.0,0.14635193347930908,0.017262842195729416,1.7429018020629883,3.0628132820129395,0.003955337529381116,1.0941306749979656,0.07874194532632828,63.93133544921875,831.9399208340702,1168.060079165929,3,0.2
349,7,105,176,61,0,0,0,0,0.0,0.0,0.0,0.0,0.10206634054581325,0.008512830672164759,1.734247088432312,4.777998924255371,0.003828361125973364,0.34528879324595135,0.06599318981170654,109.95912170410156,843.9010959482623,1156.0989040517368,3,0.2
350,7,106,176,61,0,0,0,0,0.0,0.0,0.0,0.0,0.13152962426344553,0.019285460623602074,1.4885855913162231,3.2956740856170654,0.003697731842597326,0.9207771023114523,0.045634955167770386,107.4509048461914,839.350768521662,1160.649231478337,3,0.2
351,7,106,177,61,0,0,0,0,0.0,0.0,0.0,0.0,0.16259924819072089,0.022896149040510256,1.2685651779174805,4.441597938537598,0.00407994189299643,0.8431324511766434,0.0325167290866375,53.53526306152344,851.0011171084676,1148.9988828915314,3,0.2
352,7,106,178,61,0,0,0,0,0.0,0.0,0.0,0.0,0.15772279600302377,0.017308795203765232,1.0370922088623047,2.9572715759277344,0.004497572993083547,0.8447411557038625,0.03264631703495979,12.083259582519531,862.1223030958788,1137.87769690412,3,0.2
353,7,107,178,61,0,0,0,0,0.0,0.0,0.0,0.0,0.12959563526480147,0.0049238560410837335,0.8746780753135681,0.827309250831604,0.004467026427543412,0.33663778255383175,0.02592283859848976,20.18022346496582,856.6901928451763,1143.3098071548225,3,0.2
354,7,108,178,61,0,0,0,0,0.0,0.0,0.0,0.0,0.11847713527580102,0.006350514478981495,0.8199115991592407,2.227454662322998,0.004606182609374325,0.5710628628730774,0.021279113367199898,60.43095016479492,851.5343393867329,1148.4656606132658,3,0.2
355,7,108,178,62,0,0,0,0,0.0,0.0,0.0,0.0,0.13406059642632803,0.005015800939872861,0.8109961748123169,2.536659002304077,0.0032823029129455485,0.36783138910929364,0.015387246385216713,48.72684097290039,862.630086778282,1137.3699132217166,3,0.2
356,7,109,178,62,0,0,0,0,0.0,0.0,0.0,0.0,0.18583409984906515,0.2605143552646041,0.8596002459526062,2.2354631423950195,0.002690954764451211,0.4075651119152705,0.025118302553892136,33.36417770385742,857.1715598538743,1142.8284401461244,10,0.25
357,7,110,178,62,0,0,0,0,0.0,0.0,0.0,0.0,0.17855394383271536,0.013114052436624965,1.0448381900787354,4.40904426574707,0.0023942986202503866,1.0655843168497086,0.06960131973028183,42.89195251464844,851.9916916778735,1148.0083083221252,10,0.25
358,7,110,179,62,0,0,0,0,0.0,0.0,0.0,0.0,0.12781473683814207,0.006744379352312535,1.0684722661972046,2.444699764251709,0.0017269467352889478,0.79179581006368,0.06257917732000351,59.37308883666992,863.0655335691323,1136.9344664308665,10,0.25
359,7,111,179,62,0,0,0,0,0.0,0.0,0.0,0.0,0.09198746209343274,0.26333131827414036,1.2402400970458984,6.141510963439941,0.0024192120763473213,0.5927504748106003,0.07827208191156387,60.951969146728516,857.5842719986746,1142.4157280013242,10,0.25
360,7,112,179,62,0,0,0,0,0.0,0.0,0.0,0.0,0.10883432192107041,0.006402605368445317,0.9545894861221313,3.837376832962036,0.0015145673338944714,0.6321899965405464,0.04543503373861313,30.65228843688965,852.3837424071521,1147.6162575928465,10,0.25
361,7,113,179,62,0,0,0,0,0.0,0.0,0.0,0.0,0.16807242358724275,0.7959427262345949,1.0382509231567383,4.03845739364624,0.0030113447767992816,1.4123658935228984,0.03574715554714203,109.52922058105469,847.4387428464094,1152.5612571535894,10,0.25
362,7,114,179,62,0,0,0,0,0.0,0.0,0.0,0.0,0.2263380984465281,1.0281760096549988,0.8556070923805237,3.724483013153076,0.003750176130173107,1.133033553759257,0.009369513019919395,20.151039123535156,842.7271116358146,1157.2728883641842,10,0.25
363,7,115,179,62,0,1,0,1,0.0,0.3333333333333333,0.0,1.0,0.24333996077378592,0.7702382604281107,0.7575532793998718,2.6576313972473145,0.003932614888375004,1.3566409945487976,0.027225269004702568,30.86433219909668,838.2292862320234,1161.7707137679754,10,0.25
364,7,116,179,62,0,1,0,1,0.0,0.3333333333333333,0.0,1.0,0.17908808340628943,0.018334307086964447,0.8782806992530823,2.465970039367676,0.005140389859055479,2.0354084968566895,0.03329090029001236,53.520503997802734,833.9279340777829,1166.0720659222159,10,0.25
365,7,116,179,63,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.1480315625667572,0.26994749282797176,0.9797328114509583,1.958938717842102,0.004851314549644788,1.8838987251122792,0.030804704874753952,5.083777904510498,845.8076429358545,1154.1923570641443,10,0.225
366,7,116,179,64,0,0,0,0,0.0,0.0,0.0,0.0,0.16525684855878353,1.29233451684316,0.9357286691665649,2.9508416652679443,0.004768056989026566,3.272764573494593,0.04724830389022827,54.35100555419922,857.1709640326005,1142.829035967398,10,0.225
367,7,116,179,65,2,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.19044744471708933,0.009855554749568304,1.184427261352539,2.0796165466308594,0.005120163046134015,1.3849758108456929,0.03244142606854439,13.614521026611328,867.9911256369861,1132.0088743630126,10,0.225
368,7,116,179,66,0,0,0,0,0.0,0.0,0.0,0.0,0.16327178726593652,0.2512646676041186,1.15000319480896,3.803617238998413,0.005391350530165558,0.938888614376386,0.03719471022486687,18.498624801635742,878.247453786168,1121.7525462138308,10,0.225
369,7,117,179,66,0,0,0,0,0.0,0.0,0.0,0.0,0.11985654088978966,0.011036633513867855,1.1342158317565918,1.108814001083374,0.0064734262123238295,1.3663373440504074,0.035870883613824844,9.498047828674316,871.926108226363,1128.0738917736358,10,0.225
