episodes,sum_agent_wins,sum_adver_wins,sum_agent_exceed_screen,sum_adver_exceed_screen,sum_agent_number_of_team_collisions,sum_agent_number_of_oppo_collisions,sum_adver_number_of_team_collisions,sum_adver_number_of_oppo_collisions,avg_agent_number_of_team_collisions,avg_agent_number_of_oppo_collisions,avg_adver_number_of_team_collisions,avg_adver_number_of_oppo_collisions,avg_agent_actor_loss,avg_agent_critic_loss,avg_adver_actor_loss,avg_adver_critic_loss,avg_agent_actor_grad_norm,avg_agent_critic_grad_norm,avg_adver_actor_grad_norm,avg_adver_critic_grad_norm,agent_elo,adver_elo,agent_goal,adver_goal
38,0,2,8,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.5986349652435,1012.4013650347565,3,0.30000000000000004
39,0,2,8,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.7389065187515,1011.2610934812485,3,0.30000000000000004
40,0,2,9,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.7746411901832,1010.2253588098168,3,0.30000000000000004
41,0,2,9,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.7153453652496,1009.2846546347504,3,0.30000000000000004
42,0,2,9,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.5696803288268,1008.4303196711732,3,0.30000000000000004
43,0,2,9,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.3455325046142,1007.6544674953858,3,0.30000000000000004
44,0,2,9,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0500791103656,1006.9499208896344,3,0.30000000000000004
45,0,3,9,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.6898491868303,1022.3101508131697,3,0.30000000000000004
46,0,3,9,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.7334667875646,1020.2665332124354,3,0.30000000000000004
47,0,3,9,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.5916608734178,1018.4083391265822,3,0.30000000000000004
48,0,3,9,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.280813799261,1016.719186200739,3,0.30000000000000004
49,0,3,10,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.8159707364421,1015.1840292635579,3,0.30000000000000004
50,0,3,10,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.2109209133085,1013.7890790866915,3,0.30000000000000004
51,0,3,10,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.4782814380677,1012.5217185619323,3,0.30000000000000004
52,0,3,11,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.6295811144527,1011.3704188855473,3,0.30000000000000004
53,0,3,11,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.6753424236343,1010.3246575763657,3,0.30000000000000004
54,0,3,11,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.625160431346,1009.374839568654,3,0.30000000000000004
55,0,3,11,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.4877778215453,1008.5122221784547,3,0.30000000000000004
56,0,3,11,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.2711555869823,1007.7288444130177,3,0.30000000000000004
57,0,3,12,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.9825391477765,1007.0174608522235,3,0.30000000000000004
58,0,3,12,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.6285198419126,1006.3714801580874,3,0.30000000000000004
59,0,3,12,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.215091852748,1005.784908147252,3,0.30000000000000004
60,0,3,12,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.747704720984,1005.252295279016,3,0.30000000000000004
61,0,3,12,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.2313116420604,1004.7686883579396,3,0.30000000000000004
62,0,3,12,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.6704137822168,1004.3295862177832,3,0.30000000000000004
63,0,3,12,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0691008633692,1003.9308991366308,3,0.30000000000000004
64,0,3,12,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.4310882728665,1003.5689117271335,3,0.30000000000000004
65,0,3,12,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.7597509524168,1003.2402490475832,3,0.30000000000000004
66,0,3,12,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0581543134629,1002.9418456865371,3,0.30000000000000004
67,0,3,12,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.3290824158482,1002.6709175841518,3,0.30000000000000004
68,0,3,12,53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.5750636340631,1002.4249363659369,3,0.30000000000000004
69,0,3,12,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.7983940216594,1002.2016059783406,7,0.2
70,0,3,12,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0011585702425,1001.9988414297575,7,0.2
71,0,3,12,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.1852505452708,1001.8147494547292,7,0.2
72,0,3,12,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.3523890670436,1001.6476109329564,7,0.2
73,0,3,12,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.5041350919456,1001.4958649080544,7,0.2
74,0,3,12,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.6419059363809,1001.3580940636191,7,0.2
75,0,3,12,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.7669884739458,1001.2330115260542,7,0.2
76,0,3,12,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.880551125287,1001.119448874713,7,0.2
77,0,3,12,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.9836547497824,1001.0163452502176,7,0.2
78,0,3,13,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0772625386513,1000.9227374613487,7,0.2
79,0,3,13,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.1622490003078,1000.8377509996922,7,0.2
80,0,3,14,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.2394081207038,1000.7605918792962,7,0.2
81,0,3,14,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.3094607740003,1000.6905392259997,7,0.2
82,0,3,14,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.3730614521297,1000.6269385478703,7,0.2
83,0,3,14,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.4308043756208,1000.5691956243792,7,0.2
84,0,4,14,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.4832290424017,1016.5167709575983,7,0.2
85,0,4,14,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.9999124163451,1015.0000875836549,7,0.2
86,0,4,14,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.3780481679619,1013.6219518320381,7,0.2
87,0,4,14,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.6301111218248,1012.3698888781752,7,0.2
88,0,4,14,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.7674983012389,1011.2325016987611,7,0.2
89,0,4,14,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.8006105793106,1010.1993894206894,7,0.2
90,0,4,14,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.738931132373,1009.261068867627,7,0.2
91,0,4,14,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.5910999444131,1008.4089000555869,7,0.2
92,0,4,14,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.3649839277376,1007.6350160722624,7,0.2
93,0,4,15,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0677424562173,1006.9322575437827,7,0.2
94,0,4,15,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.7058882729068,1006.2941117270932,7,0.2
95,0,4,15,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.2853438494635,1005.7146561505365,7,0.2
96,0,4,15,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.811493353003,1005.188506646997,7,0.2
97,0,4,15,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.2892304264689,1004.7107695735311,7,0.2
98,0,4,16,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.723002018646,1004.276997981354,7,0.2
99,0,4,16,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.1168485152442,1003.8831514847558,7,0.2
100,0,4,16,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.4744404272575,1003.5255595727425,7,0.2
101,0,4,16,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.7991118902482,1003.2008881097518,7,0.2
102,0,4,16,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0938912206752,1002.9061087793248,7,0.2
103,0,4,16,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.3615287646102,1002.6384712353898,7,0.2
104,0,4,16,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.6045222614478,1002.3954777385522,7,0.2
105,0,5,16,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.8251399314184,1018.1748600685816,7,0.2
106,0,5,16,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.493025310836,1016.506974689164,7,0.2
107,0,5,16,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0088145178205,1014.9911854821795,7,0.2
108,0,6,16,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.3861364349218,1029.6138635650782,7,0.2
109,0,6,16,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.0875565107646,1026.9124434892353,7,0.2
110,0,6,16,88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.5466425848198,1024.45335741518,7,0.2
111,0,6,16,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.7841211679178,1022.2158788320821,7,0.2
112,0,6,16,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.8191970574395,1020.1808029425604,7,0.2
113,0,6,16,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.6696011483914,1018.3303988516085,7,0.2
114,0,6,16,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.3516551822534,1016.6483448177465,7,0.2
115,0,6,16,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.8803472002865,1015.1196527997134,7,0.2
116,0,6,16,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.2694129651031,1013.7305870348968,7,0.2
117,0,7,16,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.5314198314811,1028.4685801685189,7,0.2
118,0,7,16,95,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.1302496962412,1025.8697503037588,7,0.2
119,0,7,17,95,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.4954832318962,1023.5045167681038,7,0.2
120,0,7,17,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.647214738173,1021.352785261827,7,0.2
121,0,7,17,97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.6040340037521,1019.3959659962479,7,0.2
122,0,7,18,97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.3830819688728,1017.6169180311272,7,0.2
123,0,7,18,98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.000120553837,1015.999879446163,3,0.275
124,0,7,18,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.4696110730536,1014.5303889269464,3,0.275
125,0,8,18,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.8047970330583,1029.1952029669417,3,0.275
126,0,8,18,100,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.4687410797816,1026.5312589202183,3,0.275
127,0,8,18,101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.8935365613348,1024.106463438665,3,0.275
128,0,8,18,102,0,0,0,0,0.0,0.0,0.0,0.0,-0.5688466429710388,0.00012802261335309595,0.5459840893745422,1.5848470130586065,0.008299528155475855,0.07652489840984344,0.008156107040122151,3.6511836610734463,978.0996811334026,1021.9003188665973,3,0.275
129,0,8,18,103,0,0,0,0,0.0,0.0,0.0,0.0,-0.07606273796409369,0.7616438269615173,0.19366236124187708,1.7611817717552185,0.00615517538972199,13.77890157699585,0.007277207914739847,10.61954140663147,980.1061564953436,1019.8938435046563,3,0.275
130,0,8,18,104,0,0,0,0,0.0,0.0,0.0,0.0,0.13415831699967384,0.008890535813407041,-0.19673453643918037,1.525089766830206,0.004760518786497414,1.3077999651432037,0.007756160805001855,1.8239362835884094,981.9304791864593,1018.0695208135406,3,0.275
131,0,8,18,105,0,0,0,0,0.0,0.0,0.0,0.0,-0.03476434946060181,0.037043980322778225,-0.15193507447838783,1.6187775880098343,0.007407997967675328,2.9363516569137573,0.006762251723557711,7.133480548858643,983.5887672850463,1016.4112327149536,3,0.275
132,0,8,18,106,0,0,0,0,0.0,0.0,0.0,0.0,-0.08123052108567208,0.42492571473121643,0.07770493626594543,1.579440452158451,0.0050883672665804625,3.964454412460327,0.007149247452616692,6.14742636680603,985.0958170184839,1014.904182981516,3,0.275
133,0,8,18,107,0,0,0,0,0.0,0.0,0.0,0.0,-0.08696306869387627,0.009644048433983698,0.3128865957260132,1.4928317172452807,0.0027509070932865143,1.786722481250763,0.0061482173623517156,1.443877100944519,986.4651847466325,1013.5348152533674,3,0.275
134,0,8,19,107,0,0,0,0,0.0,0.0,0.0,0.0,-0.0769225675612688,0.4355789413675666,0.2728506401181221,1.520030938088894,0.004119054996408522,3.6218137741088867,0.00653171562589705,4.476381778717041,987.7092709586192,1012.2907290413807,3,0.275
135,0,8,19,108,0,0,0,0,0.0,0.0,0.0,0.0,-0.0735617820173502,0.017048757057636976,0.08562401868402958,1.152397982776165,0.0028372760862112045,2.2749508023262024,0.007095112116076052,4.268248200416565,988.839403856335,1011.1605961436649,3,0.275
136,0,8,19,109,0,0,0,0,0.0,0.0,0.0,0.0,-0.011213250458240509,0.005503397900611162,-0.04661673307418823,1.4814637331292033,0.0030455871019512415,1.1379293501377106,0.008524577831849456,4.757314920425415,989.8659208238453,1010.1340791761546,3,0.275
137,0,8,19,110,0,0,0,0,0.0,0.0,0.0,0.0,0.03224714775569737,0.011997487396001816,0.009264707565307617,1.8319990606978536,0.003502987325191498,2.064003586769104,0.008315089507959783,6.001421809196472,990.7982466372454,1009.2017533627545,3,0.275
138,0,8,20,110,0,0,0,0,0.0,0.0,0.0,0.0,0.0013879258185625076,0.003949209058191627,0.20137950778007507,1.7782314335927367,0.0035281332675367594,0.9744621515274048,0.008450631285086274,4.522004127502441,991.6449676878045,1008.3550323121954,6,0.25
139,0,8,20,111,0,0,0,0,0.0,0.0,0.0,0.0,-0.052442154847085476,0.0022928271791897714,0.3426208645105362,1.745405379217118,0.004195067915134132,0.7808071970939636,0.00916649796999991,2.8020676970481873,992.4139018014305,1007.5860981985694,6,0.25
140,0,8,20,112,0,0,0,0,0.0,0.0,0.0,0.0,-0.05268019624054432,0.002525546580727678,0.32586924359202385,1.738375157583505,0.004356031073257327,0.6018619323149323,0.00842451979406178,5.097242593765259,993.1121634636569,1006.887836536343,6,0.25
141,0,8,21,112,0,0,0,0,0.0,0.0,0.0,0.0,-0.0008106245659291744,0.0015312953619286418,0.2022196352481842,1.7007829351350665,0.004086568718776107,0.6504563689231873,0.008109697373583913,4.04480504989624,993.7462244210396,1006.2537755789604,6,0.25
142,0,8,21,113,0,0,0,0,0.0,0.0,0.0,0.0,0.02679991815239191,0.0011083796271122992,0.10027361661195755,1.6472564176656306,0.005078330636024475,0.46657202392816544,0.009409099468030035,2.8227067589759827,994.3219697426356,1005.6780302573644,6,0.25
