episodes,sum_agent_wins,sum_adver_wins,sum_agent_exceed_screen,sum_adver_exceed_screen,sum_agent_number_of_team_collisions,sum_agent_number_of_oppo_collisions,sum_adver_number_of_team_collisions,sum_adver_number_of_oppo_collisions,avg_agent_number_of_team_collisions,avg_agent_number_of_oppo_collisions,avg_adver_number_of_team_collisions,avg_adver_number_of_oppo_collisions,avg_agent_actor_loss,avg_agent_critic_loss,avg_adver_actor_loss,avg_adver_critic_loss,avg_agent_actor_grad_norm,avg_agent_critic_grad_norm,avg_adver_actor_grad_norm,avg_adver_critic_grad_norm,agent_elo,adver_elo,agent_goal,adver_goal
20,0,0,5,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
21,0,0,5,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
22,0,0,5,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
23,0,0,5,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
24,0,0,5,19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
25,0,0,5,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
26,0,0,6,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
27,0,0,7,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
28,0,0,8,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
29,0,0,8,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
30,0,0,8,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
31,0,0,8,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,10,0.30000000000000004
32,0,1,8,23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1016.0,10,0.30000000000000004
33,0,1,8,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.4695015289755,1014.5304984710245,10,0.30000000000000004
34,0,1,8,25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.8046975081021,1013.1953024918979,10,0.30000000000000004
35,0,1,8,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.0176978117781,1011.9823021882219,10,0.30000000000000004
36,0,1,8,27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.1195617562859,1010.8804382437141,10,0.30000000000000004
37,0,1,8,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.1203788021323,1009.8796211978677,10,0.30000000000000004
38,0,1,8,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0293457695183,1008.9706542304817,10,0.30000000000000004
39,0,1,8,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.8548399309404,1008.1451600690596,10,0.30000000000000004
40,0,1,8,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.6044876308382,1007.3955123691618,10,0.30000000000000004
41,0,1,9,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.2852282896456,1006.7147717103544,10,0.30000000000000004
42,0,2,9,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.9033737970502,1022.0966262029498,10,0.30000000000000004
43,0,2,9,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.9276428624166,1020.0723571375834,10,0.30000000000000004
44,0,2,10,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.7681916077345,1018.2318083922655,10,0.30000000000000004
45,0,2,10,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.4412649475106,1016.5587350524894,10,0.30000000000000004
46,0,2,10,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.9617785397548,1015.0382214602452,10,0.30000000000000004
47,0,2,11,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.3434004278564,1013.6565995721436,10,0.30000000000000004
48,0,2,11,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.5986349652435,1012.4013650347565,10,0.30000000000000004
49,0,2,11,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.7389065187515,1011.2610934812485,10,0.30000000000000004
50,0,2,11,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.7746411901832,1010.2253588098168,10,0.30000000000000004
51,0,3,11,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.7153453652496,1025.2846546347503,10,0.30000000000000004
52,0,3,11,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0278411747873,1022.9721588252125,3,0.25
53,0,3,11,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.1314077828386,1020.8685922171613,3,0.25
54,0,3,12,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0442834009705,1018.9557165990294,3,0.25
55,0,4,12,39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.7832730098871,1033.2167269901129,3,0.25
56,0,4,12,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.805898769241,1030.1941012307589,3,0.25
57,0,4,12,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.5592078119367,1027.4407921880631,3,0.25
58,0,4,13,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0657847673701,1024.9342152326299,3,0.25
59,0,4,13,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3466689751948,1022.6533310248052,3,0.25
60,0,5,13,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.4213711051067,1036.5786288948934,3,0.25
61,0,5,13,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.7414641069261,1033.258535893074,3,0.25
62,0,5,13,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.767803012281,1030.2321969877191,3,0.25
63,0,5,13,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.5245167737194,1027.4754832262806,3,0.25
64,0,5,13,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0342103764258,1024.9657896235742,3,0.25
65,0,5,13,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3179435206811,1022.6820564793189,3,0.25
66,0,5,13,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.3952468218752,1020.6047531781248,3,0.25
67,0,5,13,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.2841649695152,1018.7158350304848,3,0.25
68,0,5,13,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0013183977567,1016.9986816022433,3,0.25
69,0,5,13,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.561976871745,1015.438023128255,3,0.25
70,0,5,13,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.9801399542672,1014.0198600457328,3,0.25
71,0,6,13,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.2686205927826,1028.7313794072174,3,0.25
72,0,6,13,53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.8910107744475,1026.1089892255525,3,0.25
73,0,6,13,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.2777931070935,1023.7222068929065,3,0.25
74,0,6,13,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.4492086682384,1021.5507913317616,3,0.25
75,0,6,13,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.4239896731956,1019.5760103268044,3,0.25
76,0,6,13,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.2194134236881,1017.7805865763119,3,0.25
77,0,6,13,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.8513710417806,1016.1486289582194,3,0.25
78,0,6,13,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.3344452611758,1014.6655547388242,3,0.25
79,0,6,13,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.6819929539711,1013.3180070460289,3,0.25
80,0,6,13,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.906229205342,1012.093770794658,3,0.25
81,0,6,13,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0183106445055,1010.9816893554945,3,0.25
82,0,6,13,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0284164351117,1009.9715835648883,3,0.25
83,0,6,13,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.9458258583793,1009.0541741416207,3,0.25
84,0,6,13,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.7789918205985,1008.2210081794015,3,0.25
85,0,6,13,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.535609911197,1007.464390088803,3,0.25
86,0,6,13,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.2226828516764,1006.7773171483236,3,0.25
87,0,6,13,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.8465803282438,1006.1534196717562,3,0.25
88,0,6,14,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.4130943068238,1005.5869056931762,3,0.25
89,0,7,14,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.9274900000825,1021.0725099999175,3,0.25
90,0,7,14,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.8588760833104,1019.1411239166896,3,0.25
91,0,7,15,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.6147386500511,1017.3852613499489,3,0.25
92,0,8,15,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.2106559642937,1031.7893440357063,3,0.25
93,0,8,15,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.1063125243495,1028.8936874756505,3,0.25
94,0,8,16,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.7432480214538,1026.2567519785462,3,0.25
95,0,8,16,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.1433352660575,1023.8566647339425,3,0.25
96,0,8,16,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.3269054820518,1021.6730945179482,3,0.25
97,0,8,16,73,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.312778463415,1019.687221536585,3,0.25
98,0,8,16,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.1183154382056,1017.8816845617944,3,0.25
99,0,8,16,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.7594871054051,1016.2405128945949,3,0.25
100,0,8,16,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.25095102482,1014.74904897518,3,0.25
101,0,8,16,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.6061339631052,1013.3938660368948,3,0.25
102,0,8,16,78,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.8373159485191,1012.1626840514809,3,0.25
103,0,8,16,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.9557136959196,1011.0442863040804,3,0.25
104,0,8,16,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.9715617691264,1010.0284382308736,3,0.25
105,0,8,16,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.8941903866802,1009.1058096133198,3,0.25
106,0,8,16,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.7320991822875,1008.2679008177125,3,0.25
107,0,9,16,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.4930265312245,1023.5069734687755,3,0.25
108,0,9,16,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.6449802153041,1021.3550197846959,3,0.25
109,0,9,16,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.6020022093481,1019.3979977906519,3,0.25
110,0,9,16,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.3812349957955,1017.6187650042045,3,0.25
111,0,10,16,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.9984419555367,1032.0015580444633,3,0.25
112,0,11,16,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.912999777352,1045.087000222648,3,0.25
113,0,11,16,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.9748679343738,1041.0251320656262,3,0.25
114,0,11,16,87,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.6847096485402,1037.31529035146,3,0.25
115,0,11,16,88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.0696727188175,1033.9303272811826,3,0.25
116,0,11,16,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.1556283622433,1030.844371637757,3,0.25
117,0,12,16,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.9670183044332,1044.032981695567,3,0.25
118,0,12,16,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.9379253347321,1040.0620746652683,3,0.25
119,0,12,16,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.56372770502,1036.4362722949802,3,0.25
120,0,13,16,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.8712716131752,1049.128728386825,3,0.25
121,0,13,16,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.2792983180564,1044.7207016819439,3,0.25
122,0,13,16,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.3095865902458,1040.6904134097545,3,0.25
123,0,13,16,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.9902439711499,1037.0097560288502,3,0.25
124,0,14,16,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.3483158278102,1049.65168417219,3,0.25
125,0,14,16,95,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.8008156654513,1045.1991843345488,3,0.25
126,0,14,16,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.8723488602915,1041.1276511397086,3,0.25
127,0,15,16,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.5911240721553,1053.408875927845,3,0.25
128,0,15,16,97,0,0,0,0,0.0,0.0,0.0,0.0,0.24313047528266907,0.0002243188355350867,0.3413808345794678,0.3913902691565454,0.009553425014019012,0.09408516064286232,0.0050586178549565375,1.141916573047638,951.3609166168395,1048.6390833831606,3,0.25
129,0,16,16,97,0,0,0,0,0.0,0.0,0.0,0.0,-0.11527462303638458,0.25925153493881226,0.4546324759721756,0.7917513400316238,0.006927707232534885,8.883120775222778,0.007060996140353382,17.025392532348633,939.7272360623372,1060.2727639376628,3,0.25
130,0,16,16,98,0,0,0,0,0.0,0.0,0.0,0.0,-0.4759345054626465,0.019790726015344262,0.1459277793765068,0.5050706740003079,0.006117622600868344,2.213586449623108,0.006103913998231292,7.495903849601746,945.0660347092656,1054.9339652907345,3,0.25
131,0,17,16,98,0,0,0,0,0.0,0.0,0.0,0.0,-0.41013817489147186,0.05619285628199577,0.15778489597141743,0.38491637632250786,0.00609992234967649,4.078014850616455,0.004044111934490502,0.8399252593517303,933.9634725110317,1066.0365274889684,3,0.25
132,0,17,16,99,0,0,0,0,0.0,0.0,0.0,0.0,-0.23832766711711884,0.03034898405894637,0.20287751406431198,0.3975977376103401,0.004172005690634251,2.808215856552124,0.005149638978764415,2.649757742881775,939.7686928782507,1060.2313071217493,3,0.25
133,0,17,16,100,0,0,0,0,0.0,0.0,0.0,0.0,-0.18307355791330338,0.004112379625439644,0.23851278424263,0.38042114645941183,0.007365844794549048,0.996885746717453,0.005595705937594175,0.4812677204608917,945.1040980682226,1054.8959019317774,3,0.25
134,0,17,16,101,0,0,0,0,0.0,0.0,0.0,0.0,-0.25675784051418304,0.004959555488312617,0.219020813703537,0.3886032474692911,0.005057515809312463,0.9676173627376556,0.004839989938773215,2.4132348895072937,949.9983583506493,1050.0016416493509,3,0.25
135,0,17,16,102,0,0,0,0,0.0,0.0,0.0,0.0,-0.28877630829811096,0.3999302720185369,0.140609972178936,0.00800615108164493,0.004250933299772441,1.739868849515915,0.004849802469834685,1.4787172228097916,954.4805776802586,1045.5194223197416,3,0.25
136,0,17,16,103,0,0,0,0,0.0,0.0,0.0,0.0,-0.23277246206998825,0.003157790415571071,0.1095532588660717,0.3957067080773413,0.0055028441129252315,0.6868698596954346,0.004364505643025041,2.8197260200977325,958.5796829571191,1041.4203170428812,3,0.25
137,0,17,16,104,0,0,0,0,0.0,0.0,0.0,0.0,-0.2146560698747635,0.0036297145998105407,0.14215855300426483,0.39931746083311737,0.0028910128166899085,1.0156551599502563,0.0042980986181646585,2.647310398519039,962.3239475345607,1037.6760524654396,3,0.25
138,0,17,16,105,0,0,0,0,0.0,0.0,0.0,0.0,-0.2652020752429962,0.0014272868866100907,0.2504502907395363,0.38034799572778866,0.0022380998998414725,0.5316972583532333,0.00473171123303473,1.5097824037075043,965.7406368556069,1034.2593631443935,3,0.25
139,0,17,16,106,0,0,0,0,0.0,0.0,0.0,0.0,-0.2795157879590988,0.3981971991597675,0.29414476454257965,0.3817332821781747,0.0034844110487028956,1.7178574204444885,0.005631445441395044,1.646986722946167,968.855759783019,1031.1442402169814,3,0.25
140,0,18,16,106,0,0,0,0,0.0,0.0,0.0,0.0,-0.2247079312801361,0.3932757844449952,0.2703985869884491,0.3837159237737069,0.0034404851030558348,1.3161713778972626,0.0059531162260100245,1.984149880707264,955.6939077747293,1044.3060922252712,3,0.25
141,0,18,16,107,0,1,0,1,0.0,0.5,0.0,0.5,-0.19182583689689636,0.0027883288566954434,0.18115082755684853,0.3710111205582507,0.002021941472776234,0.8599275052547455,0.006357276579365134,1.2198826968669891,959.6884106238844,1040.311589376116,3,0.25
142,0,18,17,107,0,1,0,1,0.0,0.5,0.0,0.5,-0.21359135210514069,0.0021674126910511404,0.15122123062610626,0.36752452416112646,0.0017474134801886976,0.7069045454263687,0.00662544253282249,1.211262121796608,963.3360068817407,1036.6639931182597,3,0.25
143,0,18,18,107,0,1,0,1,0.0,0.5,0.0,0.5,-0.22691482305526733,0.39024651318322867,0.18969294428825378,0.3673675320460461,0.0021080418955534697,1.050672858953476,0.0067705458495765924,1.4808867648243904,966.663622909728,1033.3363770902724,3,0.25
